"lat","lon","vehicle_capacity"
"35.716794","139.643467","6"
"35.7258858","139.8244444","8"
"35.732028","139.8673869","8"
"35.7368405","139.8354153","3"
"35.7735802","139.8004588","2"
"35.8018615","139.7273619","10"
"35.7737013","139.7841426","30"
"35.737979856839","139.65818839862","14"
"35.772202","139.737336","6"
"35.6053985","139.6468393","5"
"35.5890242","139.6994193","5"
"35.791487","139.621136","6"
"35.640241581331","139.70004840568","5"
"35.779289","139.718761","38"
"35.6296296","139.8740351","6"
"35.6957736","139.8664827","9"
"35.724096","139.623585","25"
"35.7829785","139.8204245","2"
"35.5950575","139.5768376","3"
"35.7805113","139.864921","4"
"35.7150745","139.7664775","3"
"35.723405554664","139.79589814233","7"
"35.7643691","139.7972753","4"
"35.6974991","139.8049109","4"
"35.68054","139.546597","3"
"35.695604304606","139.56594245516","5"
"35.695351077083","139.56571983181","4"
"35.5828528","139.6017956","6"
"35.784098554592","139.80272054672","6"
"35.5732234","139.6691744","2"
"35.788114","139.821562","23"
"35.7311492","139.8152049","4"
"35.748309104357","139.63197242173","4"
"35.66789","139.76391","9"
"35.64686","139.57201","9"
"35.757566","139.707792","12"
"35.7460864","139.8307221","6"
"35.66714","139.602642","8"
"35.729469","139.559888","3"
"35.765997","139.8057233","2"
"35.6258634","139.5560626","4"
"35.7133799","139.6237009","20"
"35.6730356","139.617274","16"
"35.587478","139.5575264","5"
"35.5933642","139.5843311","6"
"35.784185","139.8692776","15"
"35.7458752","139.8619561","8"
"35.739555","139.707895","4"
"35.763285","139.73838","5"
"35.776292","139.650238","8"
"35.748899047486","139.80884198477","7"
"35.787994","139.805069","6"
"35.7956617","139.7762515","7"
"35.5536602","139.7272995","30"
"35.6460318","139.7145409","2"
"35.5960122","139.712315","9"
"35.5532044","139.7095198","20"
"35.771296","139.5509969","17"
"35.6549621","139.5861731","7"
"35.7133","139.88359","10"
"35.7154398","139.6183576","20"
"35.7117653","139.6628561","9"
"35.7507416","139.7126902","9"
"35.7252394","139.7997131","5"
"35.699356145757","139.80822868574","4"
"35.5849679","139.5801948","6"
"35.71887","139.804424","2"
"35.6160434","139.5477565","12"
"35.7787006","139.7920705","8"
"35.653975663137","139.57169896116","6"
"35.729547","139.541968","2"
"35.565088842527","139.74693064164","7"
"35.6013585","139.5891711","7"
"35.784223554296","139.57500838755","12"
"35.783588","139.57485","8"
"35.788028928194","139.77138524618","26"
"35.778025","139.687954","45"
"35.5996179","139.5704932","3"
"35.749585","139.5793","3"
"35.5829062","139.7091001","5"
"35.6179243","139.7185277","4"
"35.783414293287","139.78695132204","10"
"35.7908334","139.7957756","6"
"35.7658857","139.6189654","4"
"35.7364565","139.6804118","5"
"35.6638757","139.6670363","3"
"35.7011451","139.8058825","4"
"35.7011451","139.8058825","4"
"35.7225357","139.8455071","5"
"35.776787825227","139.58976550747","6"
"35.61798","139.64185","8"
"35.7377","139.77167","10"
"35.704552181463","139.81850162208","9"
"35.7907654","139.7365461","8"
"35.7897771","139.7379955","12"
"35.744881303524","139.74394506103","4"
"35.754450138076","139.73830320649","6"
"35.74425","139.87168","11"
"35.611968","139.543345","5"
"35.697774788918","139.77500606323","14"
"35.6158521","139.7152483","5"
"35.748778","139.688319","15"
"35.7776765","139.6932643","24"
"35.7021484","139.8245554","50"
"35.7305218","139.7341063","5"
"35.7526757","139.6317029","3"
"35.7548238","139.7687564","15"
"35.7265121","139.7963597","5"
"35.74539","139.80378","5"
"35.55404","139.63058","4"
"35.7221","139.79037","12"
"35.7928356","139.8142755","4"
"35.779037","139.7558449","2"
"35.7787778","139.8267186","6"
"35.6547774","139.6493884","8"
"35.6843629","139.7989329","5"
"35.5673745","139.6488234","8"
"35.7245276","139.8635577","7"
"35.64712","139.65977","2"
"35.75626","139.79003","11"
"35.71082","139.79584","2"
"35.70623","139.84475","3"
"35.742077978733","139.88337310905","14"
"35.7048569","139.8612346","8"
"35.7975884","139.5856816","7"
"35.619379748155","139.71850320697","3"
"35.6053434","139.6218592","10"
"35.6528778","139.8760716","5"
"35.786086581858","139.62376217787","6"
"35.785884480222","139.62360207121","3"
"35.7675675","139.8033247","6"
"35.694313","139.577457","7"
"35.5895701","139.6172113","5"
"35.727272","139.646975","8"
"35.724672","139.645008","2"
"35.7264354","139.593528","12"
"35.735976","139.608766","2"
"35.752251","139.627908","2"
"35.7822091","139.5614361","4"
"35.7998601","139.7899251","6"
"35.7290548","139.7430491","40"
"35.5791444","139.6609152","4"
"35.58295","139.54391","6"
"35.64972","139.86009","15"
"35.6817477","139.7954259","7"
"35.6668197","139.7518689","34"
"35.7026181","139.6999661","11"
"35.6566528","139.741138","12"
"35.7450437","139.7228735","23"
"35.7347049","139.8185365","30"
"35.6022478","139.6404184","5"
"35.6445736","139.6543662","11"
"35.757996976085","139.54094851899","8"
"35.7808649","139.8068793","3"
"35.7807215","139.8059855","4"
"35.6660965","139.640745","45"
"35.775006","139.796975","3"
"35.777871","139.78229","10"
"35.783111","139.724442","18"
"35.747773","139.667423","20"
"35.754591","139.666809","3"
"35.8015363","139.7976743","5"
"35.579416","139.6618144","18"
"35.7514006","139.8086492","3"
"35.7391406","139.7260872","3"
"35.60554","139.70337","11"
"35.718432","139.799617","5"
"35.75290197742","139.71492200844","18"
"35.55326","139.5935","7"
"35.79823","139.77942","2"
"35.76518","139.78424","4"
"35.78363","139.82295","8"
"35.720486054995","139.69011756612","5"
"35.6620375","139.5635711","3"
"35.7568402","139.6972132","14"
"35.7733944","139.7232011","17"
"35.57959","139.64161","9"
"35.73513","139.77787","7"
"35.7668107","139.7271265","5"
"35.7012372","139.8006485","20"
"35.769028","139.706243","31"
"35.681696","139.615943","9"
"35.723655815806","139.66823726892","6"
"35.6477008","139.6270804","8"
"35.790716","139.572214","3"
"35.6115","139.63947","30"
"35.727779572343","139.7774349451","20"
"35.7031956","139.7728226","24"
"35.60269","139.644304","6"
"35.622287","139.644776","12"
"35.655149","139.557004","11"
"35.710898","139.605831","6"
